id,guest_id,date_start,date_end,room_id
641,4299,2003-07-25,1977-01-11,76115
642,1966,2006-04-29,1978-05-03,81161
643,4931,1981-03-22,1986-11-25,58055
644,101,1977-08-31,2021-04-10,10349
645,4895,1977-04-15,1998-10-31,34346
646,4094,1974-07-07,2011-08-30,37842
647,4903,2011-01-01,2006-09-26,89545
648,4224,2021-03-14,1986-06-04,77447
649,4704,1976-08-30,1998-06-18,33730
650,2925,2018-01-05,1994-12-09,42048
651,2465,1970-03-19,1974-04-10,73167
652,492,2002-08-03,2001-03-28,66767
653,2823,2013-01-28,1995-04-29,11603
654,4665,2006-05-08,1989-10-14,72932
655,480,2013-10-19,1982-02-13,84978
656,484,2000-09-24,2018-03-30,78770
657,627,1973-04-10,2003-02-23,61537
658,4155,2006-10-09,1975-07-15,56402
659,3824,1971-11-29,1978-04-08,79873
660,4662,1989-04-16,2011-01-27,69901
661,728,1978-02-01,1983-12-11,53500
662,815,1991-12-03,1995-02-02,41067
663,1933,2012-01-20,1987-09-27,80277
664,3889,2014-10-21,1986-05-01,21411
665,2029,1991-12-21,1984-06-04,34862
666,23,1976-02-25,1980-04-24,53054
667,3921,2008-02-20,2007-06-22,99629
668,3027,1977-03-25,1988-06-29,50977
669,3982,2016-07-20,2008-09-18,72077
670,4856,2007-11-02,1988-05-16,77456
671,3307,2014-01-08,1982-11-17,45420
672,4823,1977-10-14,1991-06-26,39629
673,1523,1996-03-11,1987-05-30,4454
674,2083,2009-08-07,2002-09-30,22185
675,4799,2001-05-28,1989-09-20,97662
676,3896,2010-09-07,1996-02-07,28179
677,3794,1993-10-08,1976-02-02,18345
678,4578,2022-06-15,1995-09-05,52996
679,1952,1973-02-28,1989-05-13,82914
680,506,1986-02-23,1985-12-21,13889
681,3455,2002-11-23,1980-05-16,25387
682,3225,1988-03-03,2009-07-24,6658
683,4770,1996-02-02,2020-11-09,9546
684,2693,1997-05-07,1973-05-11,15131
685,1415,1992-07-24,2018-01-25,38856
686,3982,1990-12-04,2011-11-26,4172
687,427,1973-09-21,1983-07-30,20650
688,1426,1977-09-14,2018-02-03,98596
689,1722,1981-02-22,1976-10-08,88427
690,616,2016-02-28,1990-05-16,80847
691,1851,2020-12-03,2020-01-18,14053
692,1709,1970-04-17,2005-10-18,15255
693,766,1999-12-05,1999-04-15,96107
694,2778,2010-02-07,1974-05-05,71253
695,3010,2000-03-25,2014-05-19,46510
696,1224,1979-02-28,1990-11-13,28415
697,901,2009-02-03,2010-12-18,44189
698,4775,2005-10-06,2020-02-28,69509
699,4375,2020-11-06,2021-07-11,85148
700,4670,1985-01-13,2017-02-06,9479
701,3278,2005-06-15,1973-07-26,9500
702,126,1996-08-28,1991-06-27,1227
703,3183,2010-07-29,1982-04-12,58429
704,1252,1971-10-02,2010-11-09,67347
705,2804,2009-08-29,2016-05-04,18444
706,4341,2010-02-10,1977-12-11,81030
707,2008,2005-11-13,1978-12-21,2334
708,4532,2015-11-17,2003-04-26,80831
709,779,1986-09-25,2023-01-12,90828
710,2200,1978-01-06,1992-12-28,99110
711,3143,1970-12-05,2000-11-11,54242
712,2576,1982-07-27,2011-05-05,38712
713,4857,2010-06-08,1983-07-12,19117
714,4508,1977-01-19,2011-11-30,69525
715,834,1976-03-04,1980-01-20,47679
716,578,2013-12-31,2000-01-01,15653
717,412,2008-05-23,2013-07-05,50052
718,2392,2016-08-04,1979-01-11,58504
719,4028,2021-06-17,1983-10-30,10884
720,467,2002-10-28,1991-01-24,55882
721,1471,2013-04-08,2019-01-28,84243
722,331,1991-07-22,1984-10-25,6180
723,1218,2012-09-20,2020-07-22,98347
724,4997,1976-05-23,2008-04-16,64899
725,2622,2013-05-17,2020-11-21,57872
726,913,1984-04-12,2014-09-05,57309
727,595,2010-05-26,1986-11-04,79442
728,2369,1971-10-20,1977-05-16,75183
729,3276,1988-08-07,1978-09-06,87312
730,1202,2021-08-28,2006-01-12,20893
731,4128,2012-06-24,1996-12-08,70121
732,4243,1985-03-08,1978-05-19,55626
733,3286,1983-08-04,1980-09-02,70165
734,4355,1983-12-26,1999-03-13,22092
735,4900,1987-06-19,2005-09-22,92240
736,1094,2007-03-27,2001-04-04,10040
737,3068,2005-08-02,1992-09-24,72354
738,2058,1990-03-11,2007-08-11,98965
739,2918,2007-04-05,2007-05-01,63569
740,1580,1980-01-18,1999-10-07,30228
741,2970,1974-12-16,1986-01-28,36587
742,460,2003-03-26,1982-12-18,97100
743,1800,1980-08-26,1990-06-09,28165
744,2641,2021-04-21,1973-03-31,42283
745,960,1973-07-03,2018-11-07,10223
746,4815,1996-12-05,1977-02-17,95340
747,1378,1991-04-23,2018-01-02,63425
748,4951,2001-01-07,1974-06-16,45880
749,2491,2016-02-15,1976-10-27,74008
750,2657,2001-09-19,2007-08-17,78108
751,3502,1972-12-08,2009-03-15,44473
752,2836,1999-04-17,2006-12-21,99887
753,3838,2010-12-02,1978-08-08,35650
754,2676,1981-10-13,1976-02-09,909
755,857,2010-11-20,2019-11-12,90260
756,1742,1991-08-26,2021-06-19,67087
757,66,2001-05-04,2006-03-12,33668
758,383,2007-11-17,1976-06-26,18455
759,2063,2022-03-14,1979-07-25,90664
760,1909,1997-01-05,2018-05-10,60613
761,1775,1997-05-17,2018-01-26,79665
762,1990,2014-12-10,2006-12-23,63556
763,1624,2011-11-03,1973-07-28,1058
764,4050,2018-08-16,2012-06-25,59698
765,4442,2008-03-07,1975-06-10,86662
766,4460,1987-05-21,1995-02-28,78732
767,4900,2014-06-15,1976-02-08,82223
768,3935,1981-05-05,1986-02-25,36095
769,2730,1991-01-15,2003-08-11,38412
770,1734,1973-07-31,1999-06-13,57931
771,1438,1990-06-23,1998-02-10,24254
772,3535,1982-02-01,2013-12-24,38835
773,2587,2004-09-13,1990-12-08,50273
774,1860,2012-08-04,1990-02-14,14242
775,1851,1970-08-22,1976-07-06,50077
776,3087,2012-08-30,2017-09-25,35360
777,3408,1978-06-17,1979-11-24,67163
778,1324,2022-01-03,1993-03-01,66306
779,2057,2023-01-13,2003-12-03,47959
780,618,1972-04-22,1984-03-12,23220
781,2089,1974-12-21,1989-04-16,49434
782,4292,2018-07-23,2022-03-30,96190
783,838,1997-10-08,2015-05-06,74611
784,3341,1999-08-19,1999-07-11,87963
785,414,1992-05-02,2016-09-06,20173
786,3040,1987-07-17,1984-01-08,67813
787,3135,2010-07-13,1986-03-03,87706
788,2680,2009-10-28,2020-02-03,17972
789,3632,2020-05-03,1993-10-16,42808
790,3497,1991-07-16,2007-07-02,12460
791,2306,2018-03-21,2016-11-07,44523
792,4179,1995-02-13,1993-04-14,75247
793,4412,2008-01-16,1984-01-31,17085
794,2053,2019-04-19,2013-04-08,48591
795,4958,2021-03-14,1973-05-23,58286
796,2782,2022-09-05,2021-04-14,65601
797,3115,2005-07-26,1984-03-12,57313
798,223,1976-09-01,2002-12-29,15872
799,2484,1989-06-16,2015-01-20,96583
800,2021,1982-04-11,2014-11-03,87829
801,2344,2005-07-31,1975-11-18,79321
802,2871,2021-02-01,1990-08-23,928
803,1302,1984-08-07,2003-08-25,13704
804,892,1987-01-05,2007-05-13,29358
805,384,1991-04-28,2020-04-19,51800
806,1992,2009-07-10,1972-12-31,95946
807,4021,1995-01-10,1988-10-12,34694
808,4149,2004-01-18,2019-06-20,15688
809,348,2017-12-23,1993-01-17,44382
810,4197,2020-02-26,1970-09-17,77371
811,404,2020-10-09,1990-01-11,25837
812,2071,2015-10-11,1986-07-16,6217
813,1029,1984-12-30,2014-07-25,16227
814,1483,1973-08-21,1974-12-02,58147
815,2119,2010-05-13,2023-05-12,56106
816,3174,1974-10-07,2011-04-19,88360
817,1765,2006-12-01,1993-05-31,59067
818,1249,1978-11-13,1974-05-30,25479
819,2445,1971-09-20,2016-10-03,13356
820,3405,2005-04-11,2022-03-01,86872
821,4341,1990-09-09,2019-08-22,18301
822,134,1970-07-29,2005-05-25,84286
823,4598,2003-04-01,1970-05-01,47097
824,2834,2012-01-20,1993-12-09,64717
825,2021,1997-04-12,1987-07-04,58648
826,3062,2021-09-16,1999-10-06,80495
827,3442,1974-01-10,1989-06-14,65573
828,2480,2012-09-15,1996-03-27,97713
829,829,1993-05-29,1989-12-02,89961
830,506,2018-02-14,2018-09-20,99827
831,2121,1970-12-04,1997-02-14,56068
832,2267,2007-06-11,1977-09-16,62707
833,2112,2004-12-07,1999-01-24,23017
834,1657,1980-02-08,1999-12-09,63574
835,1770,2013-09-04,1983-03-06,18335
836,2843,1977-10-04,1987-03-03,13617
837,2746,2003-06-08,1988-05-22,97899
838,3577,1999-06-29,1972-03-06,25281
839,1076,1998-08-31,1994-08-14,63828
840,188,1990-11-11,2020-06-05,6090
841,1879,1973-08-02,1986-06-13,96950
842,3665,2010-08-12,1986-07-26,40339
843,1363,1971-08-08,1973-08-23,76322
844,4772,2017-12-27,2006-01-10,10488
845,1558,2023-04-04,1985-08-30,42910
846,2205,2022-08-03,2001-10-01,6
847,2002,2004-05-17,2021-12-17,80655
848,4551,1983-08-09,2023-04-24,21313
849,3941,1976-04-24,1978-01-02,65524
850,3484,1993-08-22,1997-10-25,21286
851,3771,1993-11-25,1983-09-28,92462
852,1421,1994-09-07,2020-08-11,92132
853,337,1993-10-13,2002-10-10,20078
854,345,2000-10-15,2018-07-09,68171
855,3549,1994-11-25,2001-10-23,30363
856,2424,1980-12-10,2015-09-14,25869
857,3350,2008-07-09,2007-01-31,41934
858,1769,1993-03-21,2019-08-01,51894
859,963,2021-01-13,2001-05-15,48366
860,3936,2001-11-10,1974-03-21,25346
861,1658,1988-10-28,1990-07-03,11208
862,4536,2007-10-06,2019-04-22,74159
863,752,1973-02-05,2003-10-12,89746
864,4965,2014-07-18,2009-11-18,35868
865,4293,2010-06-22,1991-01-08,33513
866,596,1989-03-26,1992-04-25,96893
867,3054,1986-10-18,1980-06-23,5083
868,3053,2017-05-15,1997-01-21,91507
869,3932,2020-04-09,1972-12-25,74717
870,900,2002-09-19,2011-04-13,30022
871,196,1975-01-02,2020-05-05,38137
872,4140,2016-04-04,1982-01-10,70239
873,979,2007-01-13,2014-06-05,37848
874,711,1992-05-04,1986-08-06,1447
875,3974,1993-05-13,2004-04-14,88929
876,3149,2007-04-08,2018-11-05,32877
877,1644,2009-03-16,2014-08-26,94987
878,2990,1995-06-21,2012-11-06,38206
879,4829,2008-09-12,1998-04-26,46686
880,552,1995-03-03,1989-08-02,41788
881,2216,1970-07-04,2001-03-26,49445
882,3499,1995-07-02,1974-08-03,51077
883,4029,1972-12-29,2004-01-23,73654
884,1876,2009-10-25,1983-12-03,26880
885,3428,1974-09-09,1975-08-01,43510
886,2849,1978-03-17,2001-02-25,41740
887,3560,2018-03-13,1994-12-07,68194
888,845,1972-10-06,2014-10-02,35313
889,2364,2020-06-27,1988-04-16,81216
890,2120,1994-09-08,2023-02-25,59170
891,2726,2022-07-30,1996-11-14,31427
892,1276,1998-12-15,1979-08-14,21684
893,3506,1990-06-17,1993-03-04,22100
894,4558,1985-09-06,2013-08-12,4554
895,2634,2014-06-26,2014-06-27,24253
896,3890,2006-02-23,1993-06-21,3254
897,3381,1971-05-07,2012-03-08,54478
898,859,2023-02-26,2000-09-12,68872
899,385,1989-05-21,1972-02-14,77568
900,4121,1997-06-20,2013-08-03,96857
901,1211,1975-02-05,2008-02-28,28293
902,3185,1993-06-09,2006-02-06,56068
903,2138,1984-08-04,1999-06-19,5855
904,2264,2003-11-01,2012-01-09,75923
905,1062,2015-07-04,2015-06-20,85881
906,1753,2020-07-21,1989-09-16,31069
907,3827,1993-08-15,1994-08-26,76694
908,4212,2007-07-21,1992-03-17,51139
909,1428,2010-12-27,2019-04-12,81905
910,3963,2007-03-18,1986-03-18,47312
911,3684,2022-01-16,1984-06-17,77827
912,4803,2000-09-19,1999-03-02,91125
913,3808,1990-04-18,1984-01-10,45749
914,3620,1983-04-27,1985-08-07,74321
915,2084,1983-07-11,1988-02-10,79770
916,1840,1978-10-08,1988-05-17,34012
917,3685,2012-03-07,2016-09-30,18435
918,1618,1991-09-02,2002-01-20,60367
919,1632,2002-08-02,1999-06-14,24234
920,279,2017-01-29,2000-03-06,22322
921,3463,2002-02-05,2011-01-13,93966
922,2168,2004-07-10,1981-04-06,72110
923,2423,2005-06-19,2022-10-28,7682
924,267,1972-02-12,2001-06-05,78874
925,373,2004-11-14,2019-04-10,39358
926,1874,2007-08-03,2007-01-09,11744
927,1112,1972-09-20,1988-10-23,12292
928,1176,1993-06-06,1972-09-20,53829
929,567,1996-06-17,2009-03-31,92272
930,1854,2020-08-25,1997-02-09,75450
931,4327,1991-04-01,2005-05-20,46718
932,3731,2009-02-24,2011-01-17,56443
933,1618,2014-10-12,2021-07-17,7780
934,4203,1971-06-16,1988-01-04,21720
935,2749,1999-02-20,1997-11-23,95291
936,1641,1989-02-02,2000-12-08,78705
937,152,2013-06-16,1990-01-14,52947
938,1470,2004-08-09,1984-07-14,3666
939,1441,1973-12-01,2009-06-30,35786
940,3826,2022-06-23,1980-12-30,49693
941,2213,2009-06-06,1999-01-17,46972
942,3370,1984-04-28,1988-07-31,50749
943,1916,1971-09-26,1979-01-15,49175
944,291,1998-11-16,2021-04-11,59846
945,814,2005-11-06,2015-08-24,40218
946,1239,2018-06-08,1996-10-21,91245
947,58,1996-09-17,1998-03-14,78839
948,4355,1998-10-09,1995-07-09,7176
949,3265,2017-02-28,1997-02-10,14908
950,4529,1989-04-01,1985-01-26,37790
951,4205,1975-04-18,2019-12-26,94851
952,2490,2013-12-20,1985-02-11,73581
953,704,1971-11-20,2017-01-10,24945
954,1302,1991-07-30,1978-04-30,99626
955,3565,1994-06-10,1988-04-01,22703
956,1263,2014-06-18,1994-09-05,26826
957,219,2000-01-31,1979-06-03,73168
958,784,2012-02-08,2000-09-15,21553
959,4264,1992-12-18,2012-06-07,79502
960,3277,1999-08-23,1978-05-16,14872
961,822,1997-04-08,1994-11-14,54609
962,3799,1993-01-01,2014-05-24,52858
963,4639,2007-11-30,1975-12-20,79303
964,3582,1979-01-03,2009-06-09,90153
965,2597,2001-04-04,1991-01-14,44793
966,2531,1999-10-12,1972-10-06,64474
967,4976,2011-12-29,1983-02-04,33757
968,639,2007-11-19,1971-10-16,7723
969,4179,2001-10-30,2020-03-04,62767
970,3060,1996-06-20,1997-02-02,44869
971,1638,2013-06-01,1985-01-02,70777
972,3065,2006-07-18,2012-02-29,59134
973,3834,2012-05-07,2001-05-20,23018
974,2596,2002-03-06,2015-12-09,41414
975,3507,2012-01-13,1970-04-18,37517
976,1975,1974-05-23,1971-05-11,23967
977,2457,1974-07-01,1991-10-11,61596
978,2678,2007-11-03,2009-07-26,94131
979,2875,2020-12-24,1990-06-06,79695
980,211,2015-04-04,1995-03-01,22216
981,4283,2016-08-25,1996-02-22,11079
982,703,2003-08-30,2003-04-21,58845
983,2919,1987-10-10,1973-09-05,50560
984,2096,1989-03-09,1976-10-20,80846
985,4350,1975-08-13,2005-01-11,4351
986,3979,1998-04-05,2007-11-12,38544
987,1639,1996-01-21,1986-02-16,62480
988,4516,2009-06-03,1999-03-06,76704
989,2372,2020-10-02,2022-07-12,38046
990,4117,1990-02-23,1988-12-20,66713
991,339,1973-06-27,2009-04-02,70751
992,2570,1999-01-15,1983-12-13,46206
993,3092,2021-10-18,1972-02-06,50488
994,3087,2023-04-02,2007-04-04,23738
995,3958,2004-01-02,2006-11-06,97658
996,3003,1993-12-25,2004-06-16,98727
997,4302,2005-04-20,1976-01-11,31190
998,530,1980-04-02,1990-03-27,92793
999,4101,1990-07-25,1992-05-04,27185
1000,2463,2009-09-08,1983-06-17,5969
1001,4503,1999-03-23,1982-03-21,83938
1002,536,1982-11-12,2015-09-08,41979
1003,4529,2012-01-16,1973-10-15,48621
1004,1769,2010-01-27,1971-10-19,71832
1005,3655,1971-11-09,2019-04-10,54861
1006,1902,2008-01-04,1989-01-07,56873
1007,163,2016-12-12,2022-10-25,59432
1008,1907,1986-06-17,2020-06-28,40344
1009,4429,2020-11-25,2015-07-16,91677
1010,2321,2003-09-13,2012-06-15,34707
1011,1479,1979-08-18,1975-05-23,40775
1012,183,1982-01-04,1983-02-09,75447
1013,4690,2014-04-22,1987-06-04,71373
1014,2141,1983-10-15,1986-11-19,85022
1015,2720,1978-05-04,1970-05-13,36707
1016,3265,2023-04-15,2010-03-03,16552
1017,389,2018-07-24,1976-01-08,67202
1018,2799,2001-04-12,1994-04-19,44540
1019,4215,1997-01-08,1980-05-20,85272
1020,2448,1982-06-26,2017-03-03,62271
1021,3441,2016-02-04,1982-04-10,93659
1022,4832,2021-01-12,1992-06-14,13171
1023,1770,1985-08-01,1984-06-04,74327
1024,4429,2011-09-23,2017-11-30,12499
1025,3909,2012-06-02,2012-05-21,38773
1026,24,1991-04-04,2001-05-18,60406
1027,4676,2022-09-11,1985-10-09,84500
1028,2081,1985-02-19,2002-06-25,40718
1029,328,2022-04-25,1993-05-29,15611
1030,249,1997-11-29,1975-06-15,2930
1031,3412,1973-12-07,2000-12-31,54599
1032,1324,2000-09-11,2014-01-03,66477
1033,1567,1989-10-15,1989-01-27,25515
1034,4166,1999-12-15,1988-09-29,43616
1035,2262,1989-03-07,1972-06-27,40462
1036,2581,1981-09-20,2022-05-25,15031
1037,746,2017-02-19,1995-12-25,68251
1038,1276,2006-10-15,2019-09-03,69774
1039,237,2005-04-17,2005-01-15,89987
1040,4410,2022-02-20,1982-03-21,36030
1041,3351,1995-08-25,2009-04-05,43855
1042,1694,2022-12-21,2000-07-26,71964
1043,1677,2014-01-13,1976-03-09,31922
1044,3470,2009-09-14,1998-12-19,2372
1045,2758,1991-08-02,1991-04-21,54571
1046,3865,1971-10-01,1975-02-14,54591
1047,4528,2021-05-10,1997-10-09,17520
1048,3841,1982-10-28,2013-06-07,75095
1049,4931,1993-01-20,2001-01-06,86706
1050,218,2015-02-02,2004-04-17,100
1051,276,2020-08-23,1978-07-11,14542
1052,767,2019-03-20,1972-04-11,88796
1053,2745,2023-05-05,1993-11-25,74904
1054,2579,2020-07-01,2015-01-10,65224
1055,3286,2023-04-08,1971-11-13,90202
1056,3783,2022-09-08,1986-07-15,22287
1057,3571,1974-11-26,2011-10-14,58031
1058,3585,1992-10-20,2007-11-13,7865
1059,4221,1993-06-18,2023-02-08,18268
1060,1092,1989-07-23,2003-07-12,86071
1061,360,1999-03-13,2001-12-09,53109
1062,265,2000-02-03,2004-07-10,48333
1063,1074,2008-09-14,2011-09-24,69740
1064,3584,2008-02-20,2021-10-21,12980
1065,3115,2002-09-14,1998-03-20,14885
1066,1796,2020-06-04,2002-07-14,55060
1067,3126,2006-11-10,1970-11-23,52900
1068,2301,2005-12-11,1978-04-05,4326
1069,456,1975-02-11,1981-12-29,8910
1070,910,2014-10-04,1998-11-12,69977
1071,4668,1979-05-27,1985-04-22,68003
1072,4329,1993-08-16,1990-06-08,83459
1073,4568,1982-03-18,1993-08-15,2013
1074,3984,1987-09-06,2011-10-05,33589
1075,4131,2007-08-28,1991-09-16,95419
1076,4172,2008-09-14,2016-08-01,90091
1077,4234,1974-06-11,1981-07-13,59861
1078,608,2013-07-02,2013-02-18,33489
1079,3009,1987-05-05,2004-04-16,30839
1080,394,2011-10-17,2015-07-29,21279
1081,1836,1995-05-25,1997-02-09,36912
1082,1037,1972-04-20,1972-05-11,4072
1083,2016,1978-06-06,2015-04-29,15392
1084,2802,1975-03-08,2005-02-01,22142
1085,2520,1983-06-26,1997-12-17,92203
1086,4114,1985-10-08,2021-06-13,91933
1087,2696,1975-03-11,1992-11-02,38647
1088,2676,1985-01-09,1989-05-07,37891
1089,3156,2018-03-21,1986-07-24,89909
1090,3790,1971-08-10,2016-10-03,62001
1091,673,2020-06-29,2003-08-22,81571
1092,424,2001-09-19,1982-04-07,51926
1093,745,1979-02-17,1992-04-09,86069
1094,3926,2002-06-29,1991-07-16,49363
1095,366,1996-05-07,1984-07-21,33710
1096,1411,1994-07-11,2004-07-30,24706
1097,1102,2005-10-09,1984-08-24,36680
1098,838,2010-04-07,1997-02-25,20880
1099,1410,2004-07-18,1997-09-29,29078
1100,3484,2000-08-03,2001-03-31,89633
1101,1292,1985-11-26,2013-08-27,4509
1102,3526,1978-08-15,2012-04-16,51630
1103,4403,2008-10-16,2012-08-26,46101
1104,2672,2016-08-23,1981-09-05,19049
1105,1551,1975-06-03,1997-10-17,57301
1106,4759,2000-05-06,1972-02-22,78666
1107,1915,2006-02-21,1979-06-30,48462
1108,3197,2006-11-15,1979-05-27,82275
1109,4399,1975-04-21,2003-12-16,56266
1110,1110,1977-02-13,1996-12-03,30699
1111,393,2022-03-29,1978-05-19,43337
1112,3723,1998-03-16,2008-01-18,3272
1113,3460,2018-06-22,2003-03-12,7744
1114,2830,2018-03-12,2003-04-02,57239
1115,819,1971-07-30,1993-12-24,24242
1116,666,1981-11-01,1985-08-15,30658
1117,3199,2014-07-18,1985-04-15,14865
1118,1938,1972-05-23,2000-12-02,44767
1119,1642,1975-11-28,1986-01-12,53165
1120,1693,1995-07-08,2016-09-13,53935
1121,92,1990-12-17,2007-06-15,8
1122,1559,2004-04-11,2018-08-23,33819
1123,2835,2020-09-12,1970-02-02,43374
1124,1922,1971-06-25,2002-05-30,22950
1125,4043,2018-09-04,1988-06-05,30986
1126,3759,2004-04-22,2004-02-04,98943
1127,2605,1990-11-29,2003-11-26,56257
1128,4952,1984-07-23,2015-09-12,66288
1129,583,1997-06-26,1988-10-02,2332
1130,3331,2021-11-14,2023-04-16,52377
1131,2623,1981-09-10,2004-04-05,76685
1132,1213,2013-12-27,2000-11-27,22390
1133,1884,2005-02-11,1983-09-05,5923
1134,2394,1977-10-12,1985-01-24,2275
1135,4615,2001-02-21,2009-05-27,11343
1136,3561,2014-09-20,2010-02-12,16550
1137,4391,1985-05-24,1991-10-20,87941
1138,4532,1972-04-12,1993-02-26,69523
1139,3025,1973-11-25,1975-06-21,46997
1140,4980,2005-12-17,1992-10-16,61543
1141,2521,1983-06-05,2014-12-13,97740
1142,4516,2014-01-31,1975-06-22,58025
1143,1230,1997-03-10,1996-03-23,99692
1144,1608,2018-04-04,1975-07-01,50964
1145,2728,2012-09-28,1980-03-15,64929
1146,2555,1987-04-09,1997-05-09,561
1147,3334,1970-12-07,1997-06-16,73022
1148,2661,2011-09-03,2022-06-06,3543
1149,184,1974-05-02,1995-02-17,28073
1150,3903,2018-05-06,2017-05-19,59400
1151,872,1970-03-17,1979-12-09,30255
1152,4932,1994-08-22,2000-05-09,79903
1153,404,2002-05-06,1984-12-07,1363
1154,548,1987-01-12,1982-02-19,98532
1155,747,1976-08-18,2009-01-23,14847
1156,3084,1985-12-29,1996-11-04,60008
1157,3459,1990-06-05,1974-05-06,19531
1158,60,2015-11-02,1979-05-23,58020
1159,4512,1993-06-10,1971-05-17,19698
1160,2352,2006-02-21,1983-04-01,31888
1161,4516,2017-06-13,2001-12-13,98626
1162,1987,1992-04-26,1986-05-06,52764
1163,666,1987-08-26,2020-01-03,9604
1164,3935,2009-07-01,1994-08-04,58257
1165,2312,1977-09-01,1995-10-07,588
1166,3758,2001-04-20,1988-01-12,35726
1167,1766,1999-02-18,1980-12-29,78039
1168,414,2002-06-28,1990-11-15,44597
1169,3544,1987-05-30,2003-02-14,81633
1170,2778,2009-05-09,1986-01-23,43517
1171,2645,2002-06-30,2020-11-25,81328
1172,2506,1995-02-01,2012-03-31,94284
1173,2308,2011-11-27,1984-12-29,86440
1174,3504,2001-02-18,1999-06-11,38086
1175,4205,1993-03-20,1973-05-09,62567
1176,1770,1995-03-23,1996-05-09,83179
1177,4710,2005-08-23,2009-03-29,77645
1178,1625,1991-01-30,2002-12-15,23716
1179,3368,1997-06-11,2021-06-09,4060
1180,3812,1990-09-08,2003-08-17,88673
1181,3652,1980-10-03,2000-01-18,19043
1182,310,1991-10-29,2004-10-14,29744
1183,1286,1980-05-01,1993-04-14,11799
1184,3292,2021-05-11,2001-02-03,5994
1185,731,1982-02-26,1998-08-21,87193
1186,4183,1986-08-04,1997-09-21,84201
1187,3593,1979-09-17,2019-02-10,75646
1188,4298,2006-11-05,1976-02-12,60666
1189,1162,2014-04-24,2023-04-13,6423
1190,125,2020-06-20,1987-05-02,93068
1191,1084,2014-11-13,2011-07-08,5201
1192,1661,2014-11-01,1998-11-15,19840
1193,2170,2014-03-17,2009-05-12,57878
1194,3628,2011-02-21,2004-03-06,93993
1195,2930,1979-08-15,1988-02-13,67870
1196,4267,2000-04-28,2016-03-29,64641
1197,4937,2003-03-28,2001-12-08,57118
1198,3120,1998-02-22,2022-01-20,47562
1199,2100,2009-08-07,2003-09-25,85679
1200,2235,1983-12-07,2018-10-06,82929
1201,4172,1972-02-28,1994-03-13,66377
1202,953,1985-10-21,2009-03-23,62143
1203,3070,2019-09-25,1997-08-30,60538
1204,4002,1975-10-20,2022-12-23,24909
1205,761,1982-09-28,1982-09-26,47326
1206,4673,1990-01-31,1985-07-13,46874
1207,2650,2005-03-28,1979-04-09,45698
1208,4217,1970-07-11,2007-09-29,44425
1209,1924,1995-05-17,1991-12-28,83143
1210,4258,2017-02-12,2005-12-20,42893
1211,165,1999-01-10,1979-06-16,2192
1212,820,1984-10-04,2018-09-18,60357
1213,1947,1990-02-03,1973-07-04,33326
1214,1456,1993-05-13,2018-11-09,39231
1215,1558,1985-10-21,1984-05-17,20192
1216,4943,1999-09-27,2010-11-05,5190
1217,1821,2008-10-18,2016-12-02,31751
1218,578,2018-04-20,1984-08-11,14919
1219,1495,1999-04-05,1984-09-05,20025
1220,888,2010-08-06,1982-02-19,76631
1221,3933,1981-08-24,2019-08-01,20521
1222,843,1982-02-19,1992-09-15,91061
1223,154,1977-07-05,2005-05-28,12135
